"id","text","source","source_url","created_at","updated_at"
"fact-244","Mike Nesmith's (the guitarist of The Monkeys) mom invented White Out.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:30.438Z","2025-09-23T01:17:30.438Z"
"fact-245","Only 6 people in the whole world have died from moshing.","Statistics Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:30.610Z","2025-09-23T01:17:30.610Z"
"fact-246","In a test performed by Canadian scientists, using various different styles of music, it was determined that chickens lay the most eggs when pop music was played.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:30.777Z","2025-09-23T01:17:30.777Z"
"fact-247","The storage capacity of human brain exceeds 4 Terabytes.","Human Body Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:30.944Z","2025-09-23T01:17:30.944Z"
"fact-248","In Vermont, the ratio of cows to people is 10:1","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:31.109Z","2025-09-23T01:17:31.109Z"
"fact-249","Any free-moving liquid in outer space will form itself into a sphere, because of its surface tension.","Space Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:31.278Z","2025-09-23T01:17:31.278Z"
"fact-250","The average American looks at eight houses before buying one.","Sociology Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:31.439Z","2025-09-23T01:17:31.439Z"
"fact-251","In the average lifetime, a person will walk the equivalent of 5 times around the equator.","Human Body Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:31.604Z","2025-09-23T01:17:31.604Z"
"fact-252","Koala is Aboriginal for ""no drink"".","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:31.772Z","2025-09-23T01:17:31.772Z"
"fact-253","Shakespeare spelled his OWN name several different ways.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:31.941Z","2025-09-23T01:17:31.941Z"
"fact-254","The first contraceptive was crocodile dung used by the ancient Egyptians.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:32.107Z","2025-09-23T01:17:32.107Z"
"fact-255","A signature is called a John Hancock because he signed the Declaration of Independence. Only 2 people signed the declaration of independence on July 4. The Last person signed 2 years later.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:32.273Z","2025-09-23T01:17:32.273Z"
"fact-256","Arnold Schonberg suffered from triskaidecaphobia, the fear of the number 13. He died at 13 minutes from midnight on Friday the 13th.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:32.444Z","2025-09-23T01:17:32.444Z"
"fact-257","Mozart wrote the nursery rhyme 'twinkle, twinkle, little star' at the age of 5.","Music Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:32.611Z","2025-09-23T01:17:32.611Z"
"fact-258","Weatherman Willard Scott was the first original Ronald McDonald.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:32.778Z","2025-09-23T01:17:32.778Z"
"fact-259","Virginia Woolf wrote all her books standing.","Literature Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:32.945Z","2025-09-23T01:17:32.945Z"
"fact-260","Einstein couldn't speak fluently until after his ninth birthday. His parents thought he was mentally retarded.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:33.111Z","2025-09-23T01:17:33.111Z"
"fact-261","Al Capone's business card said he was a used furniture dealer.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:33.281Z","2025-09-23T01:17:33.281Z"
"fact-262","Deborah Winger did the voice of E.T.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:33.453Z","2025-09-23T01:17:33.453Z"
"fact-263","Kelsey Grammar sings and plays the piano for the theme song of Fraiser.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:33.624Z","2025-09-23T01:17:33.624Z"
"fact-264","Thomas Edison, acclaimed inventor of the light bulb, was afraid of the dark.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:33.792Z","2025-09-23T01:17:33.792Z"
"fact-265","In England, the Speaker of the House is not allowed to speak.","Political Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:33.958Z","2025-09-23T01:17:33.958Z"
"fact-266","You can sail all the way around the world at latitude 60 degrees south.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:34.130Z","2025-09-23T01:17:34.130Z"
"fact-267","The earth weighs around 6,588,000,000,000,000,000,000,000,000 tons.","Science Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:34.303Z","2025-09-23T01:17:34.303Z"
"fact-268","Peanuts are one of the ingredients of dynamite.","Science Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:34.468Z","2025-09-23T01:17:34.468Z"
"fact-269","Porcupines can float in water.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:34.634Z","2025-09-23T01:17:34.634Z"
"fact-270","The average person's left hand does 56% of the typing.","Human Body Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:34.800Z","2025-09-23T01:17:34.800Z"
"fact-271","A shark is the only fish that can blink with both eyes.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:34.966Z","2025-09-23T01:17:34.966Z"
"fact-272","The longest one-syllable word in the English language is ""screeched.""","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:35.130Z","2025-09-23T01:17:35.130Z"
"fact-273","All of the clocks in the movie ""Pulp Fiction"" are stuck on 4:20, a national pot-smokers hour.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:35.297Z","2025-09-23T01:17:35.297Z"
"fact-274","""Dreamt"" is the only English word that ends in the letters ""mt.""","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:35.467Z","2025-09-23T01:17:35.467Z"
"fact-275","Almonds are a member of the peach family.","Food & Drink Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:35.633Z","2025-09-23T01:17:35.633Z"
"fact-276","Winston Churchill was born in a ladies' room during a dance.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:35.801Z","2025-09-23T01:17:35.801Z"
"fact-277","Maine is the only state whose name is just one syllable.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:35.973Z","2025-09-23T01:17:35.973Z"
"fact-278","There are only four words in the English language which end in ""dous"": tremendous, horrendous, stupendous, and hazardous.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:36.139Z","2025-09-23T01:17:36.139Z"
"fact-279","Tigers not only have striped fur, they have striped skin!","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:36.305Z","2025-09-23T01:17:36.305Z"
"fact-280","In most advertisements, including newspapers, the time displayed on a watch is 10:10.","Business Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:36.471Z","2025-09-23T01:17:36.471Z"
"fact-281","On the ground, a group of geese is a gaggle, in the sky it is a skein.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:36.639Z","2025-09-23T01:17:36.639Z"
"fact-282","To Ensure Promptness, one is expected to pay beyond the value of service – hence the later abbreviation: T.I.P.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:36.806Z","2025-09-23T01:17:36.806Z"
"fact-283","When the University of Nebraska Cornhuskers play football at home, the stadium becomes the state's third largest city.","Sports Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:36.974Z","2025-09-23T01:17:36.974Z"
"fact-284","The characters Bert and Ernie on Sesame Street were named after Bert the cop and Ernie the taxi driver in Frank Capra's ""Its A Wonderful Life.""","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:37.141Z","2025-09-23T01:17:37.141Z"
"fact-285","A dragonfly has a lifespan of 24 hours.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:37.310Z","2025-09-23T01:17:37.310Z"
"fact-286","A dime has 118 ridges around the edge.","Economic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:37.476Z","2025-09-23T01:17:37.476Z"
"fact-287","On an American one-dollar bill, there is an owl in the upper left-hand corner of the ""1""encased in the ""shield"" and a spider hidden in the front upper right-hand corner.","Economic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:37.644Z","2025-09-23T01:17:37.644Z"
"fact-288","The name for Oz in the ""Wizard of Oz"" was thought up when the creator, Frank Baum, looked at his filing cabinet and saw A-N, and O-Z; hence the name ""OZ.""","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:37.818Z","2025-09-23T01:17:37.818Z"
"fact-289","The microwave was invented after a researcher walked by a radar tube and a chocolate bar melted in his pocket.","Invention Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:37.984Z","2025-09-23T01:17:37.984Z"
"fact-290","Mr. Rogers is an ordained minister.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:38.153Z","2025-09-23T01:17:38.153Z"
"fact-291","John Lennon's first girlfriend was named Thelma Pickles.","Music Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:38.322Z","2025-09-23T01:17:38.322Z"
"fact-292","There are 336 dimples on a regulation golf ball.","Sports Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:38.489Z","2025-09-23T01:17:38.489Z"
"fact-293","The scene where Indiana Jones shoots the swordsman in Raider’s of the Lost Ark was Harrison Ford's idea so that he could take a bathroom break.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:38.657Z","2025-09-23T01:17:38.657Z"
"fact-294","A crocodile cannot stick its tongue out.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:38.822Z","2025-09-23T01:17:38.822Z"
"fact-295","A snail can sleep for three years.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:38.990Z","2025-09-23T01:17:38.990Z"
"fact-296","All polar bears are left-handed.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:39.155Z","2025-09-23T01:17:39.155Z"
"fact-297","China has more English speakers than the United States.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:39.322Z","2025-09-23T01:17:39.322Z"
"fact-298","Elephants are the only animals that can't jump.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:39.488Z","2025-09-23T01:17:39.488Z"
"fact-299","February 1865 is the only month in recorded history not to have a full moon.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:39.657Z","2025-09-23T01:17:39.657Z"
"fact-300","If the population of China walked past you in single file, the line would never end because of the rate of reproduction.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:39.825Z","2025-09-23T01:17:39.825Z"
"fact-301","If you yelled for 8 years, 7 months and 6 days, you will have produced enough sound energy to heat one cup of coffee.","Science Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:39.992Z","2025-09-23T01:17:39.992Z"
"fact-302","In the last 4000 years, no new animals have been domesticated.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:40.160Z","2025-09-23T01:17:40.160Z"
"fact-303","Leonardo Da Vinci invented the scissors.","Invention Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:40.327Z","2025-09-23T01:17:40.327Z"
"fact-304","The word ""set"" has more definitions than any other word in the English language.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:40.496Z","2025-09-23T01:17:40.496Z"
"fact-305","Nutmeg is extremely poisonous if injected intravenously.","Health Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:40.669Z","2025-09-23T01:17:40.669Z"
"fact-306","On average, people fear spiders more than they do death.","Sociology Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:40.837Z","2025-09-23T01:17:40.837Z"
"fact-307","One of the reasons marijuana is illegal today is because cotton growers in the 1930s lobbied against hemp farmers they saw it as competition.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:41.006Z","2025-09-23T01:17:41.006Z"
"fact-308","Shakespeare invented the word 'assassination' and 'bump'.","Literature Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:41.174Z","2025-09-23T01:17:41.174Z"
"fact-309","Some lions mate over 50 times a day.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:41.342Z","2025-09-23T01:17:41.342Z"
"fact-310","Starfish haven't got brains.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:41.512Z","2025-09-23T01:17:41.512Z"
"fact-311","The ant always falls over on its right side when intoxicated.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:41.681Z","2025-09-23T01:17:41.681Z"
"fact-312","The name of all continents in the world end with the same letter that they start with.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:41.850Z","2025-09-23T01:17:41.850Z"
"fact-313","There are two credit cards for every person in the United States.","Economic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:42.021Z","2025-09-23T01:17:42.021Z"
"fact-314","The longest word comprised of one row on the keyboard is: TYPEWRITER","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:42.189Z","2025-09-23T01:17:42.189Z"
"fact-315","You can't kill yourself by holding your breath.","Human Body Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:42.358Z","2025-09-23T01:17:42.358Z"
"fact-316","The average person spends 12 weeks a year 'looking for things'.","Sociology Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:42.527Z","2025-09-23T01:17:42.527Z"
"fact-317","The symbol on the ""pound"" key (#) is called an octothorpe.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:42.700Z","2025-09-23T01:17:42.700Z"
"fact-318","The dot over the letter 'i' is called a tittle.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:42.870Z","2025-09-23T01:17:42.870Z"
"fact-319","Ingrown toenails are hereditary.","Health Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:43.037Z","2025-09-23T01:17:43.037Z"
"fact-320","""Underground"" is the only word in the English language that begins and ends with the letters ""und""","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:43.204Z","2025-09-23T01:17:43.204Z"
"fact-321","The longest word in the English language, according to the Oxford English Dictionary, is: pneumonoultramicroscopicsilicovolcanoconiosis.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:43.374Z","2025-09-23T01:17:43.374Z"
"fact-322","The longest place-name still in use is: Taumatawhakatangihangakoauauotamateaturipukakapikimaungahoronukupokaiakitnatahu, a New Zealand hill.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:43.544Z","2025-09-23T01:17:43.544Z"
"fact-323","An ostrich's eye is bigger than its brain.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:43.711Z","2025-09-23T01:17:43.711Z"
"fact-324","Alfred Hitchcock didn't have a belly button. It was eliminated when he was sewn up after surgery.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:43.877Z","2025-09-23T01:17:43.877Z"
"fact-325","Telly Savalas and Louis Armstrong died on their birthdays.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:44.045Z","2025-09-23T01:17:44.045Z"
"fact-326","Donald Duck's middle name is Fauntleroy.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:44.216Z","2025-09-23T01:17:44.216Z"
"fact-327","The muzzle of a lion is like a fingerprint - no two lions have the same pattern of whiskers.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:44.391Z","2025-09-23T01:17:44.391Z"
"fact-328","Steely Dan got their name from a sexual device depicted in the book 'The Naked Lunch'.","Music Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:44.559Z","2025-09-23T01:17:44.559Z"
"fact-329","The Ramses brand condom is named after the great pharoh Ramses II who fathered over 160 children.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:44.728Z","2025-09-23T01:17:44.728Z"
"fact-330","There is a seven letter word in the English language that contains ten words without rearranging any of its letters, ""therein"": the, there, he, in, rein, her, here, ere, therein, herein.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:44.898Z","2025-09-23T01:17:44.898Z"
"fact-331","A goldfish has a memory span of three seconds.","Myth Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:45.066Z","2025-09-23T01:17:45.066Z"
"fact-332","Cranberries are sorted for ripeness by bouncing them; a fully ripened cranberry can be dribbled like a basketball.","Food & Drink Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:45.229Z","2025-09-23T01:17:45.229Z"
"fact-333","The male gypsy moth can ""smell"" the virgin female gypsy moth from 1.8 miles away.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:45.396Z","2025-09-23T01:17:45.396Z"
"fact-334","The letters KGB stand for Komitet Gosudarstvennoy Bezopasnosti.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:45.562Z","2025-09-23T01:17:45.562Z"
"fact-335","The word ""dexter"" whose meaning refers to the right hand is typed with only the left hand.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:45.734Z","2025-09-23T01:17:45.734Z"
"fact-336","To ""testify"" was based on men in the Roman court swearing to a statement made by swearing on their testicles.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:45.905Z","2025-09-23T01:17:45.905Z"
"fact-337","Facetious and abstemious contain all the vowels in the correct order, as does arsenious, meaning ""containing arsenic.""","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:46.073Z","2025-09-23T01:17:46.073Z"
"fact-338","The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Mat,"" which means ""the king is dead.""","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:46.240Z","2025-09-23T01:17:46.240Z"
"fact-339","The first episode of ""Joanie Loves Chachi"" was the highest rated American program in the history of Korean television, a country where ""Chachi"" translates to ""penis"".","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:46.407Z","2025-09-23T01:17:46.407Z"
"fact-340","Rubber bands last longer when refrigerated.","Miscellaneous Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:46.584Z","2025-09-23T01:17:46.584Z"
"fact-341","The national anthem of Greece has 158 verses. No one in Greece has memorized all 158 verses.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:46.753Z","2025-09-23T01:17:46.753Z"
"fact-342","Two-thirds of the world's eggplant is grown in New Jersey.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:46.925Z","2025-09-23T01:17:46.925Z"
"fact-343","The giant squid has the largest eyes in the world.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:47.093Z","2025-09-23T01:17:47.093Z"
"fact-344","Giraffes have no vocal cords.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:47.259Z","2025-09-23T01:17:47.259Z"
"fact-345","The pupils of a goat's eyes are square.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:47.428Z","2025-09-23T01:17:47.428Z"
"fact-346","Van Gogh only sold one painting when he was alive.","Art Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:47.599Z","2025-09-23T01:17:47.599Z"
"fact-347","A standard slinky measures 87 feet when stretched out.","Miscellaneous Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:47.767Z","2025-09-23T01:17:47.767Z"
"fact-348","The highest per capita Jell-O comsumption in the US is Des Moines.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:47.935Z","2025-09-23T01:17:47.935Z"
"fact-349","If a rooster can't fully extend its neck, it can't crow.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:48.102Z","2025-09-23T01:17:48.102Z"
"fact-350","There were always 56 curls in Shirley Temple's hair.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:48.434Z","2025-09-23T01:17:48.434Z"
"fact-351","The eyes of a donkey are positioned so that it can see all four feet at all times.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:48.602Z","2025-09-23T01:17:48.602Z"
"fact-352","Worcestershire sauce in essentially an Anchovy Ketchup.","Food & Drink Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:48.768Z","2025-09-23T01:17:48.768Z"
"fact-353","Rhode Island is the only state which the hammer throw is a legal high school sport.","Sports Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:48.934Z","2025-09-23T01:17:48.934Z"
"fact-354","The average lifespan of an eyelash is five months.","Human Body Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:49.122Z","2025-09-23T01:17:49.122Z"
"fact-355","A spider has transparent blood.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:49.287Z","2025-09-23T01:17:49.287Z"
"fact-356","Every acre of American crops harvested contains 100 pounds of insects.","Agricultural Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:49.450Z","2025-09-23T01:17:49.450Z"
"fact-357","Prince Charles is an avid collecter of toilet seats.","Miscellaneous Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:49.616Z","2025-09-23T01:17:49.616Z"
"fact-358","The most common street name in the U.S. is Second Street.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:49.783Z","2025-09-23T01:17:49.783Z"
"fact-359","Tehran is the most expensive city on earth.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:49.949Z","2025-09-23T01:17:49.949Z"
"fact-360","The sweat drops drawn in cartoon comic strips are called pleuts.","Language Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:50.117Z","2025-09-23T01:17:50.117Z"
"fact-361","Babies are most likely to be born on Tuesdays.","Statistics Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:50.288Z","2025-09-23T01:17:50.288Z"
"fact-362","The HyperMart outside of Garland Texas has 58 check-outs.","Business Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:50.455Z","2025-09-23T01:17:50.455Z"
"fact-363","The Minneapolis phone book has 21 pages of Andersons.","Miscellaneous Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:50.622Z","2025-09-23T01:17:50.622Z"
"fact-364","In the 1980's American migraines increased by 60%.","Health Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:50.791Z","2025-09-23T01:17:50.791Z"
"fact-365","Poland is the ""stolen car capital of the world"".","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:50.959Z","2025-09-23T01:17:50.959Z"
"fact-366","Jefferson invented the dumbwaiter, the monetary system, and the folding attic ladder.","Invention Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:51.128Z","2025-09-23T01:17:51.128Z"
"fact-367","The S in Harry S. Truman did not stand for anything.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:51.292Z","2025-09-23T01:17:51.292Z"
"fact-368","In Miconesia, coins are 12 feet across.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:51.463Z","2025-09-23T01:17:51.463Z"
"fact-369","A horse can look forward with one eye and back with the other.","Animal Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:51.631Z","2025-09-23T01:17:51.631Z"
"fact-370","Shakespeare is quoted 33,150 times in the Oxford English dictionary.","Literature Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:51.799Z","2025-09-23T01:17:51.799Z"
"fact-371","The word Pennsylvania is misspelled on the Liberty Bell.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:51.969Z","2025-09-23T01:17:51.969Z"
"fact-372","NBA superstar Michael Jordan was originally cut from his high school basketball team.","Sports Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:52.133Z","2025-09-23T01:17:52.133Z"
"fact-373","You spend 7 years of your life in the bathroom.","Human Body Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:52.299Z","2025-09-23T01:17:52.299Z"
"fact-374","A family of 26 could go to the movies in Mexico city for the price of one in Tokyo.","Economic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:52.472Z","2025-09-23T01:17:52.472Z"
"fact-375","10,000 Dutch cows pass through the Amsterdam airport each year.","Geographic Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:52.639Z","2025-09-23T01:17:52.639Z"
"fact-376","Approximately every seven minutes of every day, someone in an aerobics class pulls their hamstring.","Health Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:52.809Z","2025-09-23T01:17:52.809Z"
"fact-377","Simplistic passwords contribute to over 80% of all computer password break-ins.","Technology Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:52.973Z","2025-09-23T01:17:52.973Z"
"fact-378","The top 3 health-related searches on the Internet are (in this order): Depression, Allergies, & Cancer.","Technology Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:53.143Z","2025-09-23T01:17:53.143Z"
"fact-379","Dentists have recommended that a toothbrush be kept at least 6 feet away from a toilet to avoid airborne particles resulting from the flush.","Health Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:53.311Z","2025-09-23T01:17:53.311Z"
"fact-380","Most dust particles in your house are made from dead skin.","Science Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:53.482Z","2025-09-23T01:17:53.482Z"
"fact-381","Venus is the only planet that rotates clockwise.","Space Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:53.646Z","2025-09-23T01:17:53.646Z"
"fact-382","Oak trees do not produce acorns until they are fifty years of age or older.","Nature Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:53.818Z","2025-09-23T01:17:53.818Z"
"fact-383","The first owner of the Marlboro company died of lung cancer.","Business Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:53.983Z","2025-09-23T01:17:53.983Z"
"fact-384","All US Presidents have worn glasses; some just didn't like being seen wearing them in public.","History Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:54.149Z","2025-09-23T01:17:54.149Z"
"fact-385","Mosquito repellents don't repel. They hide you. The spray blocks the mosquito's sensors so they don't know you're there.","Science Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:54.318Z","2025-09-23T01:17:54.318Z"
"fact-386","Walt Disney was afraid of mice.","Pop Culture Facts","https://www.djtech.net/humor/useless_facts.htm","2025-09-23T01:17:54.484Z","2025-09-23T01:17:54.484Z"
